Entity,Year,regime_lied,exelec_lied,legelec_lied,opposition_lied,competition_lied,male_suffrage_lied,female_suffrage_lied,electdem_age_lied,electdem_age_group_lied,polyarchy_age_lied,polyarchy_age_group_lied,poliberties_lied,electdem_exp_lied,polyarchy_exp_lied,number_nonelectaut_lied,number_onepaut_lied,number_multipautne_lied,number_multipaut_lied,number_excldem_lied,number_maledem_lied,number_electdem_lied,number_poly_lied,number_electdem_18_lied,number_electdem_30_lied,number_electdem_60_lied,number_electdem_90_lied,number_electdem_91plus_lied,number_poly_18_lied,number_poly_30_lied,number_poly_60_lied,number_poly_90_lied,number_poly_91plus_lied,pop_nonelectaut_lied,pop_onepaut_lied,pop_multipautne_lied,pop_multipaut_lied,pop_excldem_lied,pop_maledem_lied,pop_electdem_lied,pop_poly_lied,pop_missreg_lied,pop_electdem_18_lied,pop_electdem_30_lied,pop_electdem_60_lied,pop_electdem_90_lied,pop_electdem_91plus_lied,pop_poly_18_lied,pop_poly_30_lied,pop_poly_60_lied,pop_poly_90_lied,pop_poly_91plus_lied,region
Asia,1896,,,,,,,,,,,,,,,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780641292,0,42135915,0,0,0,0,0,102691985,0,0,0,0,0,0,0,0,0,0,World
Asia,1897,,,,,,,,,,,,,,,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784483195,0,42534303,0,0,0,0,0,103252417,0,0,0,0,0,0,0,0,0,0,World
Asia,1898,,,,,,,,,,,,,,,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794863932,0,42936456,0,0,0,0,0,97307995,0,0,0,0,0,0,0,0,0,0,World
Asia,1899,,,,,,,,,,,,,,,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799263791,0,43360172,0,0,0,0,0,97819768,0,0,0,0,0,0,0,0,0,0,World
Asia,1900,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803025265,0,45183519,0,0,0,0,0,98034080,0,0,0,0,0,0,0,0,0,0,World
Asia,1901,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808282822,0,45655709,0,0,0,0,0,98559776,0,0,0,0,0,0,0,0,0,0,World
Asia,1902,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813997090,0,46142357,0,0,0,0,0,99097638,0,0,0,0,0,0,0,0,0,0,World
Asia,1903,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820159701,0,46643796,0,0,0,0,0,99647609,0,0,0,0,0,0,0,0,0,0,World
Asia,1904,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826381696,0,47151251,0,0,0,0,0,100201640,0,0,0,0,0,0,0,0,0,0,World
Asia,1905,,,,,,,,,,,,,,,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832665790,0,47664789,0,0,0,0,0,100759775,0,0,0,0,0,0,0,0,0,0,World
Asia,1906,,,,,,,,,,,,,,,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828124749,0,59075142,0,0,0,0,0,101322491,0,0,0,0,0,0,0,0,0,0,World
Asia,1907,,,,,,,,,,,,,,,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826964422,10999853,56196133,0,0,0,0,0,101889365,0,0,0,0,0,0,0,0,0,0,World
Asia,1908,,,,,,,,,,,,,,,26,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844357395,0,56856455,0,0,0,0,0,102460452,0,0,0,0,0,0,0,0,0,0,World
Asia,1909,,,,,,,,,,,,,,,25,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839590041,0,68681458,0,0,0,0,0,103051361,0,0,0,0,0,0,0,0,0,0,World
Asia,1910,,,,,,,,,,,,,,,25,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845993525,0,69341480,0,0,0,0,0,103662577,0,0,0,0,0,0,0,0,0,0,World
Asia,1911,,,,,,,,,,,,,,,26,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859238950,0,63843041,0,0,0,0,0,103578274,0,0,0,0,0,0,0,0,0,0,World
Asia,1912,,,,,,,,,,,,,,,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865577463,0,64611626,0,0,0,0,0,104236822,0,0,0,0,0,0,0,0,0,0,World
Asia,1913,,,,,,,,,,,,,,,27,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432729178,0,65386069,439199283,0,0,0,0,104920020,0,0,0,0,0,0,0,0,0,0,World
Asia,1914,,,,,,,,,,,,,,,25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423813939,444071884,76657466,0,0,0,0,0,105611244,0,0,0,0,0,0,0,0,0,0,World
Asia,1915,,,,,,,,,,,,,,,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435912186,448998541,66967321,0,0,0,0,0,106310614,0,0,0,0,0,0,0,0,0,0,World
Asia,1916,,,,,,,,,,,,,,,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437509335,453979853,67774377,0,0,0,0,0,107018267,0,0,0,0,0,0,0,0,0,0,World
Asia,1917,,,,,,,,,,,,,,,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439063158,459016426,68592557,0,0,0,0,0,107737932,0,0,0,0,0,0,0,0,0,0,World
Asia,1918,,,,,,,,,,,,,,,31,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,907625001,0,15530226,0,53917172,0,0,0,105684506,0,0,0,0,0,0,0,0,0,0,World
Asia,1919,,,,,,,,,,,,,,,30,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,911994734,0,17940184,0,54589358,0,0,0,106565965,0,0,0,0,0,0,0,0,0,0,World
Asia,1920,,,,,,,,,,,,,,,30,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,605004980,0,332863028,0,55292553,0,0,0,106257425,0,0,0,0,0,0,0,0,0,0,World
Asia,1921,,,,,,,,,,,,,,,28,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,599500719,14102330,344813280,0,56027453,0,0,0,93177629,0,0,0,0,0,0,0,0,0,0,World
Asia,1922,,,,,,,,,,,,,,,27,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113046038,491841367,362297347,0,56794767,0,0,0,91720028,0,0,0,0,0,0,0,0,0,0,World
Asia,1923,,,,,,,,,,,,,,,27,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113535996,493638331,366130318,0,57595218,0,0,0,92774119,0,0,0,0,0,0,0,0,0,0,World
Asia,1924,,,,,,,,,,,,,,,26,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,590716971,15108063,373711162,0,58406950,0,0,0,93844538,0,0,0,0,0,0,0,0,0,0,World
Asia,1925,,,,,,,,,,,,,,,26,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,592958399,15214680,377690573,0,0,59230123,0,0,94930756,0,0,0,0,0,0,0,0,0,0,World
Asia,1926,,,,,,,,,,,,,,,26,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,595254054,15322073,381720585,0,0,60064898,0,0,96033036,0,0,0,0,0,0,0,0,0,0,World
Asia,1927,,,,,,,,,,,,,,,25,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,596736257,15430244,386668211,0,0,60911437,0,0,97151644,0,0,0,0,0,0,0,0,0,0,World
Asia,1928,,,,,,,,,,,,,,,25,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,599134574,27730786,378626609,0,0,61769908,0,0,98286849,0,0,0,0,0,0,0,0,0,0,World
Asia,1929,,,,,,,,,,,,,,,24,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,601684763,28498589,382727985,0,0,62625034,0,0,99519699,0,0,0,0,0,0,0,0,0,0,World
Asia,1930,,,,,,,,,,,,,,,24,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,604924029,29019008,387191108,0,0,63476570,0,0,100852446,0,0,0,0,0,0,0,0,0,0,World
Asia,1931,,,,,,,,,,,,,,,24,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,608608989,29539673,392024037,0,0,64324264,0,0,102289021,0,0,0,0,0,0,0,0,0,0,World
Asia,1932,,,,,,,,,,,,,,,23,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606076967,36701495,397234964,65167857,0,0,0,0,103835610,0,0,0,0,0,0,0,0,0,0,World
Asia,1933,,,,,,,,,,,,,,,22,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596927220,50863299,402832242,66007085,0,0,0,0,105494847,0,0,0,0,0,0,0,0,0,0,World
Asia,1934,,,,,,,,,,,,,,,22,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601139271,51700248,408510264,66857121,0,0,0,0,107190807,0,0,0,0,0,0,0,0,0,0,World
Asia,1935,,,,,,,,,,,,,,,22,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605386914,52553586,401311129,80677203,0,0,0,0,108913791,0,0,0,0,0,0,0,0,0,0,World
Asia,1936,,,,,,,,,,,,,,,23,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613832007,53423640,471379203,13258937,0,0,0,0,110661347,0,0,0,0,0,0,0,0,0,0,World
Asia,1937,,,,,,,,,,,,,,,22,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614247924,54310742,481948582,13565712,0,0,0,0,112429312,0,0,0,0,0,0,0,0,0,0,World
Asia,1938,,,,,,,,,,,,,,,22,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618854456,55215230,488542489,13879585,0,0,0,0,114231005,0,0,0,0,0,0,0,0,0,0,World
Asia,1939,,,,,,,,,,,,,,,22,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623498498,56141008,493589869,14204741,0,0,0,0,116035305,0,0,0,0,0,0,0,0,0,0,World
Asia,1940,,,,,,,,,,,,,,,22,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628188342,129327467,424844621,14541537,0,0,0,0,117842212,0,0,0,0,0,0,0,0,0,0,World
Asia,1941,,,,,,,,,,,,,,,22,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632949860,131274662,425799879,14890346,0,0,0,0,119645106,0,0,0,0,0,0,0,0,0,0,World
Asia,1942,,,,,,,,,,,,,,,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653011471,133273540,425157790,0,0,0,0,0,121450160,0,0,0,0,0,0,0,0,0,0,World
Asia,1943,,,,,,,,,,,,,,,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658053823,123944084,434291362,0,0,0,0,0,123259353,0,0,0,0,0,0,0,0,0,0,World
Asia,1944,,,,,,,,,,,,,,,23,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662698041,126046609,428952657,3114641,0,0,0,0,125104966,0,0,0,0,0,0,0,0,0,0,World
Asia,1945,,,,,,,,,,,,,,,24,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723160872,50818790,425510161,4368599,0,0,0,0,148541639,0,0,0,0,0,0,0,0,0,0,World
Asia,1946,,,,,,,,,,,,,,,22,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,711744927,13447193,423290133,42911903,16803428,0,0,0,151088284,0,0,0,0,0,0,0,0,0,0,World
Asia,1947,,,,,,,,,,,,,,,20,4,7,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,185221271,8561974,57839733,600990638,17215470,0,378775698,0,118280117,378775698,0,0,0,0,0,0,0,0,0,World
Asia,1948,,,,,,,,,,,,,,,19,5,5,7,1,0,1,3,4,0,0,0,0,3,0,0,0,0,168874474,18955324,34237299,642781550,17637616,0,17219321,384736495,90597525,401955816,0,0,0,0,384736495,0,0,0,0,World
Asia,1949,,,,,,,,,,,,,,,20,6,5,5,1,0,1,3,4,0,0,0,0,3,0,0,0,0,722285628,26360704,29268333,97908737,18092132,0,17497600,384128503,92046057,401626103,0,0,0,0,384128503,0,0,0,0,World
Asia,1950,,,,,,,,,,,,,,,19,6,4,4,2,0,1,3,4,0,0,0,0,3,0,0,0,0,735714686,27165460,25543455,62664755,56122853,0,17779635,385554266,93869864,403333901,0,0,0,0,385554266,0,0,0,0,World
Asia,1951,,,,,,,,,,,,,,,21,4,5,2,2,1,1,3,4,0,0,0,0,3,0,0,0,0,772002895,26812843,30746859,41403843,57239487,1358226,18103970,391830708,95819852,409934678,0,0,0,0,391830708,0,0,0,0,World
Asia,1952,,,,,,,,,,,,,,,20,4,4,3,1,0,3,4,7,0,0,0,0,4,0,0,0,0,699134582,27043738,13605414,64165029,19945269,0,58349919,484150897,97932277,542500816,0,0,0,0,484150897,0,0,0,0,World
Asia,1953,,,,,,,,,,,,,,,19,6,3,3,1,0,3,4,7,0,0,0,0,4,0,0,0,0,713516643,31264951,9199246,65811585,20669608,0,59336679,492356814,100226008,551693493,0,0,0,0,492356814,0,0,0,0,World
Asia,1954,,,,,,,,,,,,,,,18,5,4,4,2,0,3,4,7,0,0,0,0,4,0,0,0,0,706607479,28032967,27067006,71391251,23262372,0,60411323,500761357,102713002,561172680,0,0,0,0,500761357,0,0,0,0,World
Asia,1955,,,,,,,,,,,,,,,14,5,6,6,2,0,3,4,7,0,0,0,0,4,0,0,0,0,628955386,28600518,34823785,155726492,24067910,0,61570219,509369175,105398459,570939394,0,0,0,0,509369175,0,0,0,0,World
Asia,1956,,,,,,,,,,,,,,,13,5,7,7,1,0,3,4,7,0,0,0,0,4,0,0,0,0,638482314,29265429,35775854,201154245,22955908,0,23475259,518193245,108280200,541668504,0,0,0,0,518193245,0,0,0,0,World
Asia,1957,,,,,,,,,,,,,,,15,5,5,7,1,0,3,4,7,0,0,0,0,4,0,0,0,0,674086482,30009734,28524430,188714176,23751870,0,23997080,527254544,111349244,551251624,0,0,0,0,527254544,0,0,0,0,World
Asia,1958,,,,,,,,,,,,,,,18,6,4,6,1,0,1,4,5,0,0,0,0,4,0,0,0,0,755700434,35101996,22318679,148350849,24567266,0,1691382,536580797,114590482,538272179,0,0,0,0,536580797,0,0,0,0,World
Asia,1959,,,,,,,,,,,,,,,18,6,5,6,1,0,1,4,5,0,0,0,0,4,0,0,0,0,758578811,36070289,32867952,152400698,25405531,0,1747168,546204393,117906067,547951561,0,0,0,0,546204393,0,0,0,0,World
Asia,1960,,,,,,,,,,,,,,,18,8,4,3,1,0,3,4,7,0,0,0,0,4,0,0,0,0,830165852,82038305,23540042,15999606,26269741,0,48871403,556156239,121426936,605027642,0,0,0,0,556156239,0,0,0,0,World
Asia,1961,,,,,,,,,,,,,,,17,8,3,5,1,0,3,4,7,0,0,0,0,4,0,0,0,0,864388669,80343006,1990181,21183022,27161052,0,52223148,566459167,125061200,618682315,0,0,0,0,566459167,0,0,0,0,World
Asia,1962,,,,,,,,,,,,,,,19,8,4,3,1,0,2,4,6,0,0,0,0,4,0,0,0,0,908343104,87351749,3089450,10913460,28077345,0,30758126,577122087,128797775,607880213,0,0,0,0,577122087,0,0,0,0,World
Asia,1963,,,,,,,,,,,,,,,17,9,5,3,1,0,2,4,6,0,0,0,0,4,0,0,0,0,864796132,113208015,13822962,38764683,29012630,0,31516361,588137689,132633964,619654050,0,0,0,0,588137689,0,0,0,0,World
Asia,1964,,,,,,,,,,,,,,,17,8,6,3,1,0,2,4,6,0,0,0,0,4,0,0,0,0,883407028,106352999,23889551,39790701,29958687,0,32285489,599489300,136570822,631774789,0,0,0,0,599489300,0,0,0,0,World
Asia,1965,,,,,,,,,,,,,,,16,8,5,5,1,0,2,4,5,1,0,0,0,4,0,0,0,0,904135971,58334558,22574865,93600502,30909997,0,33065369,611171482,140600525,145113523,499123328,0,0,0,611171482,0,0,0,0,World
Asia,1966,,,,,,,,,,,,,,,16,8,4,6,1,0,2,4,3,3,0,0,0,1,3,0,0,0,928636299,59903152,21870539,95981291,31864175,0,33854121,623166965,144740179,133450196,523570890,0,0,0,99596075,523570890,0,0,0,World
Asia,1967,,,,,,,,,,,,,,,16,7,5,6,1,0,2,4,3,3,0,0,0,1,3,0,0,0,952737633,35202490,50056836,98394457,32823970,0,34652726,635499612,148964028,135475009,534677329,0,0,0,100822283,534677329,0,0,0,World
Asia,1968,,,,,,,,,,,,,,,16,7,5,6,1,0,2,4,3,3,0,0,0,1,3,0,0,0,979589000,36142233,51406640,100846356,33795203,0,35467233,648252415,153172585,137591235,546128413,0,0,0,102124002,546128413,0,0,0,World
Asia,1969,,,,,,,,,,,,,,,16,9,5,4,1,0,2,4,3,3,0,0,0,1,3,0,0,0,981723341,129511636,52799756,36198793,34786309,0,36305845,661535379,157235205,139801877,558039347,0,0,0,103496032,558039347,0,0,0,World
Asia,1970,,,,,,,,,,,,,,,15,10,5,4,1,0,3,3,1,5,0,0,0,0,3,0,0,0,1008168655,133049830,54227913,36956392,35803591,0,49659468,662932803,161068020,34876296,677715975,0,0,0,0,662932803,0,0,0,World
Asia,1971,,,,,,,,,,,,,,,15,11,6,4,1,0,3,3,1,5,0,0,0,0,3,0,0,0,1002525531,105265957,173568995,48786381,36849678,0,50822480,677195139,98815658,35720603,692297016,0,0,0,0,677195139,0,0,0,World
Asia,1972,,,,,,,,,,,,,,,14,14,6,3,0,0,3,3,1,5,0,0,0,0,3,0,0,0,1026687240,181388844,176548044,16315617,0,0,52007338,692059760,101001356,36587267,707479831,0,0,0,0,692059760,0,0,0,World
Asia,1973,,,,,,,,,,,,,,,13,13,5,5,0,0,4,3,2,5,0,0,0,0,3,0,0,0,1021098784,96029166,45517356,208538769,0,0,116305709,707397435,103174033,100571733,723131411,0,0,0,0,707397435,0,0,0,World
Asia,1974,,,,,,,,,,,,,,,14,13,5,4,0,0,4,3,2,5,0,0,0,0,3,0,0,0,1015967195,128955478,46755983,210261899,0,0,119314977,723025820,105355338,103276274,739064523,0,0,0,0,723025820,0,0,0,World
Asia,1975,,,,,,,,,,,,,,,16,12,3,3,0,0,6,2,3,5,0,0,0,0,2,0,0,0,1068046289,161172983,15071319,145102640,0,0,787854218,115710293,107563929,148420431,755144080,0,0,0,0,115710293,0,0,0,World
Asia,1976,,,,,,,,,,,,,,,20,12,1,3,0,0,4,2,2,4,0,0,0,0,2,0,0,0,1136082330,214248707,13719466,148724488,0,0,760666864,117066238,60018640,109023885,768709217,0,0,0,0,117066238,0,0,0,World
Asia,1977,,,,,,,,,,,,,,,21,12,1,4,0,0,2,2,1,2,1,0,0,0,2,0,0,0,1227544183,218512589,14028535,166656853,0,0,693517056,118299944,61218844,41108290,118299944,652408766,0,0,0,118299944,0,0,0,World
Asia,1978,,,,,,,,,,,,,,,18,14,1,5,0,0,1,3,1,1,2,0,0,1,1,1,0,0,1129333327,298229195,14347653,215458141,0,0,42039983,786931334,62452914,42039983,115879222,671052112,0,0,667499815,115879222,3552297,0,0,World
Asia,1979,,,,,,,,,,,,,,,19,11,1,7,0,0,1,3,0,2,2,0,0,1,1,1,0,0,1176343682,152433311,14676932,344641973,0,0,42994043,803491011,63727456,0,159861399,686623655,0,0,682995348,116867356,3628307,0,0,World
Asia,1980,,,,,,,,,,,,,,,18,12,2,7,0,0,0,3,0,1,2,0,0,1,1,1,0,0,1187870306,168772919,53666652,353065160,0,0,0,820470695,65047187,0,117816942,702653753,0,0,698952837,117816942,3700916,0,0,World
Asia,1981,,,,,,,,,,,,,,,16,12,3,8,0,0,0,3,0,1,2,0,0,1,1,1,0,0,1167100217,171956125,57006474,400174510,0,0,0,837888529,66409842,0,118732838,719155691,0,0,715384997,118732838,3770694,0,0,World
Asia,1982,,,,,,,,,,,,,,,17,12,3,7,0,0,0,3,0,0,3,0,0,1,0,2,0,0,1269893311,175236178,59106298,325413317,0,0,0,855682861,67814153,0,0,855682861,0,0,732239498,0,123443363,0,0,World
Asia,1983,,,,,,,,,,,,,,,16,12,3,6,0,0,2,3,2,0,3,0,0,1,0,2,0,0,1244612101,178600170,61314436,282290938,0,0,97247392,873760555,69265577,97247392,0,873760555,0,0,749428958,0,124331597,0,0,World
Asia,1984,,,,,,,,,,,,,,,14,13,4,6,0,0,2,3,2,0,3,0,0,1,0,2,0,0,1174773106,271235464,66386887,288431926,0,0,99209028,891991862,70770859,99209028,0,891991862,0,0,766833411,0,125158451,0,0,World
Asia,1985,,,,,,,,,,,,,,,15,12,3,7,0,0,2,3,2,0,3,0,0,1,0,2,0,0,1207574042,176449529,65940790,386734942,0,0,101160829,910278557,72330827,101160829,0,910278557,0,0,784360012,0,125918545,0,0,World
Asia,1986,,,,,,,,,,,,,,,15,12,2,8,0,0,2,3,2,0,3,0,0,1,0,2,0,0,1138946721,180250839,66499940,489012763,0,0,103108653,928584911,73947845,103108653,0,928584911,0,0,801975250,0,126609661,0,0,World
Asia,1987,,,,,,,,,,,,,,,14,12,2,8,0,0,2,4,3,0,3,0,0,2,0,2,0,0,1149466818,184023548,68817479,454933714,0,0,105046802,1004185780,75608459,162310637,0,946921945,0,0,876945930,0,127239850,0,0,World
Asia,1988,,,,,,,,,,,,,,,14,12,2,6,0,0,4,4,5,0,3,0,0,2,0,2,0,0,1212337911,147703974,71098067,321554246,0,0,250421555,1024090245,77277763,309216554,0,965295246,0,0,896263937,0,127826308,0,0,World
Asia,1989,,,,,,,,,,,,,,,13,12,3,5,0,0,5,4,6,0,3,0,0,2,0,2,0,0,1230600413,151595649,76666359,311239754,0,0,272875474,1044067538,78909688,333216242,0,983726770,0,0,915675443,0,128392095,0,0,World
Asia,1990,,,,,,,,,,,,,,,13,14,3,5,0,0,7,4,8,0,3,0,0,2,0,2,0,0,1250688304,202736639,78837580,226578488,0,0,383728153,1064126559,18636583,445623322,0,1002231390,0,0,935172968,0,128953591,0,0,World
Asia,1991,,,,,,,,,,,,,,,13,12,3,10,0,0,7,4,8,0,3,0,0,2,0,2,0,0,1319599402,187894943,67239558,266885941,0,0,353750679,1084247056,2544623,417205464,0,1020792271,0,0,954727987,0,129519069,0,0,World
Asia,1992,,,,,,,,,,,,,,,12,11,4,10,0,0,7,5,9,0,3,0,0,3,0,2,0,0,1292296823,184449450,70535213,263146613,0,0,416978177,1106654763,2649984,484241796,0,1039391144,0,0,976570637,0,130084126,0,0,World
Asia,1993,,,,,,,,,,,,,,,12,10,4,11,0,0,6,6,9,0,3,0,0,4,0,2,0,0,1306867386,178398896,71626263,277696011,0,0,380843702,1171232822,2761594,494035838,0,1058040686,0,0,1040596002,0,130636820,0,0,World
Asia,1994,,,,,,,,,,,,,,,11,10,4,12,0,0,6,6,9,0,3,0,0,4,0,2,0,0,1318259067,161706301,72659888,304853315,0,0,388675305,1192041917,2879778,503956696,0,1076760526,0,0,1060883219,0,131158698,0,0,World
Asia,1995,,,,,,,,,,,,,,,10,10,4,13,0,0,6,6,9,0,3,0,0,4,0,2,0,0,1326205278,164670978,73721641,314975973,0,0,396719484,1212934065,3004188,514094109,0,1095559440,0,0,1081297211,0,131636854,0,0,World
Asia,1996,,,,,,,,,,,,,,,9,9,4,14,0,0,7,6,10,0,3,0,0,3,1,2,0,0,1338775958,145995215,74840209,319828267,0,0,426499324,1233902925,3135910,545968661,0,1114433588,0,0,119469337,982365248,132068340,0,0,World
Asia,1997,,,,,,,,,,,,,,,9,9,4,14,0,0,7,6,10,0,3,0,0,3,1,2,0,0,1350762944,148554103,75995014,324532952,0,0,435101140,1254922003,3273359,556663819,0,1133359324,0,0,121562679,1000900028,132459296,0,0,World
Asia,1998,,,,,,,,,,,,,,,9,9,4,14,0,0,7,6,10,0,3,0,0,3,1,2,0,0,1362278775,151009144,77163928,329158637,0,0,443784802,1275948675,3410244,567433176,0,1152300301,0,0,123648374,1019483586,132816715,0,0,World
Asia,1999,,,,,,,,,,,,,,,10,9,4,13,0,0,7,6,10,0,3,0,0,3,1,2,0,0,1512058318,153391172,78306732,125184624,0,0,522402685,1296928268,3538256,648121792,0,1171209161,0,0,125719107,1038058154,133151007,0,0,World
Asia,2000,,,,,,,,,,,,,,,11,9,4,11,0,0,6,8,11,0,3,0,0,5,1,2,0,0,1526666521,155726137,79397343,123171680,0,0,300412176,1551294426,3651781,661660937,0,1190045665,0,0,361248761,1056575548,133470117,0,0,World
Asia,2001,,,,,,,,,,,,,,,10,10,3,11,0,0,7,8,11,1,3,0,0,5,1,2,0,0,1498090443,205233916,75217159,124955117,0,0,305971195,1575109420,3747836,608113775,64192243,1208774597,0,0,366334823,1075000094,133774503,0,0,World
Asia,2002,,,,,,,,,,,,,,,9,11,4,11,0,0,6,8,10,1,3,0,0,5,1,2,0,0,1386267909,357490602,76858703,126789454,0,0,285859906,1598807732,3828974,592142708,65145357,1227379573,0,0,371428159,1093317187,134062386,0,0,World
Asia,2003,,,,,,,,,,,,,,,9,10,5,11,0,0,6,8,10,1,3,0,0,5,1,2,0,0,1416913438,338050653,83222004,128691763,0,0,289990391,1622370782,3902025,600411883,66089402,1245859888,0,0,376510894,1111523146,134336742,0,0,World
Asia,2004,,,,,,,,,,,,,,,8,10,6,10,0,0,7,8,11,1,3,0,0,5,1,2,0,0,1403131843,211675757,240971125,126453089,0,0,298146891,1645780427,3976920,612692229,67010929,1264224160,0,0,381556267,1129623466,134600694,0,0,World
Asia,2005,,,,,,,,,,,,,,,6,9,6,12,0,0,8,8,11,2,3,0,0,4,2,2,0,0,1386155799,188714263,245760923,154526075,0,0,328726471,1669014445,4060819,561045695,154229712,1282465509,0,0,300222685,1233936175,134855585,0,0,World
Asia,2006,,,,,,,,,,,,,,,5,8,8,13,0,0,7,8,9,3,3,0,0,4,2,2,0,0,1369600095,190927063,342582322,157520931,0,0,266787982,1692059758,4156225,452732135,205525933,1300589672,0,0,303581411,1253374966,135103381,0,0,World
Asia,2007,,,,,,,,,,,,,,,7,8,7,14,0,0,6,8,7,4,2,1,0,4,2,2,0,0,1521601115,193244781,282162425,226689967,0,0,127305733,1714886244,4260963,295777115,227864193,135341198,1183209471,0,306930093,1272614953,135341198,0,0,World
Asia,2008,,,,,,,,,,,,,,,6,7,6,14,0,0,9,8,9,5,1,2,0,4,1,2,1,0,1388363589,194880597,155860576,167679658,0,0,467899848,1737434359,4371924,635986049,233118920,128538644,1207690594,0,310303154,90901967,1329208406,7020832,0,World
Asia,2009,,,,,,,,,,,,,,,8,7,6,11,0,0,10,8,10,5,1,2,0,4,1,2,1,0,1427165649,197009589,150722425,147929974,0,0,475671039,1759631951,4484085,645951221,235880319,128555196,1224916254,0,313746340,92414161,1346281413,7190037,0,World
Asia,2010,,,,,,,,,,,,,,,8,6,7,12,0,0,9,8,10,4,1,2,0,3,2,2,1,0,1430181887,148256850,164840462,216003931,0,0,463180065,1781424064,4593847,655874855,218559316,128542349,1241627609,0,314567420,96686686,1362823512,7346446,0,World
Asia,2011,,,,,,,,,,,,,,,8,6,5,13,0,0,10,8,11,4,1,2,0,2,3,2,1,0,1439949137,149399332,93750622,224749476,0,0,538730426,1802785307,4700487,733671920,221569813,128498966,1257775034,0,268384748,148126559,1378786905,7487095,0,World
Asia,2012,,,,,,,,,,,,,,,7,7,6,12,0,0,10,8,11,4,0,3,0,2,3,1,2,0,1425097987,174725065,95722716,224172074,0,0,551088346,1823715348,4805609,748235912,224749022,0,1401818760,0,271798612,150097976,1265780243,136038517,0,World
