Entity,Year,"Unemployment rate, ages 25-54,  advanced education","Unemployment rate, ages 25-54,  basic education","Unemployment rate, ages 25-54,  less than basic education","Unemployment rate, ages 25-54,  all levels of education","Unemployment rate, ages 25-54,  intermediate education","Unemployment rate, ages 25-54,  education level not stated"
Ecuador,2003,4.400000095367432,4.099999904632568,2.5,4.199999809265137,7.199999809265137,
Ecuador,2004,4,3.700000047683716,2.400000095367432,3.799999952316284,5.199999809265137,
Ecuador,2005,4.099999904632568,2.799999952316284,2,3,3.900000095367432,
Ecuador,2006,3.200000047683716,2.400000095367432,1.600000023841858,2.599999904632568,3.900000095367432,
Ecuador,2007,3.599999904632568,1.799999952316284,1.399999976158142,2.400000095367432,3.099999904632568,
Ecuador,2008,4,2.099999904632568,1.399999976158142,2.799999952316284,4.099999904632568,
Ecuador,2009,6.199999809265137,3.099999904632568,2.299999952316284,3.900000095367432,4.5,
Ecuador,2010,4.599999904632568,2.799999952316284,1.799999952316284,3.400000095367432,4.099999904632568,
Ecuador,2011,4,2,1.299999952316284,2.900000095367432,3.900000095367432,
Ecuador,2012,3.700000047683716,1.600000023841858,.699999988079071,2.5,3.599999904632568,
Ecuador,2013,3.799999952316284,1.700000047683716,.6000000238418579,2.400000095367432,2.900000095367432,
Ecuador,2014,3.799999952316284,1.899999976158142,1.600000023841858,2.700000047683716,3.5,
Ecuador,2015,4.599999904632568,2.099999904632568,1.200000047683716,3,3.599999904632568,
Ecuador,2016,5.800000190734863,2.799999952316284,1.899999976158142,3.900000095367432,4.699999809265137,
Ecuador,2017,5.800000190734863,2.200000047683716,1.200000047683716,3.400000095367432,4,
Egypt,2008,9.100000381469727,1.200000047683716,.4000000059604645,3.900000095367432,5.5,
Egypt,2009,11,1.5,1.200000047683716,5.099999904632568,6.5,
Egypt,2010,12.19999980926514,1.399999976158142,.699999988079071,5.199999809265137,6.099999904632568,
Egypt,2011,13.10000038146973,7,3.5,8.300000190734863,10,
Egypt,2012,14.60000038146973,5.300000190734863,1.700000047683716,8.399999618530273,10.60000038146973,
Egypt,2013,15.89999961853027,5.900000095367432,4,9.100000381469727,10.30000019073486,
Egypt,2014,15.10000038146973,7.699999809265137,5.900000095367432,9.800000190734863,10.60000038146973,
Egypt,2015,15.80000019073486,4.300000190734863,1.899999976158142,8.699999809265137,10.5,
Egypt,2016,14.30000019073486,2.299999952316284,2.099999904632568,8.100000381469727,10.39999961853027,
El Salvador,2010,6.099999904632568,4,2.799999952316284,3.900000095367432,4.400000095367432,
El Salvador,2011,3.700000047683716,3.299999952316284,2.400000095367432,3.599999904632568,5,
El Salvador,2012,5.099999904632568,2.299999952316284,1.799999952316284,2.900000095367432,3.900000095367432,
El Salvador,2013,4,2.599999904632568,1.700000047683716,2.700000047683716,3.5,
El Salvador,2014,3.200000047683716,2.799999952316284,2.599999904632568,3.099999904632568,3.700000047683716,
El Salvador,2015,3.900000095367432,3.200000047683716,2.200000047683716,3.099999904632568,3.599999904632568,
El Salvador,2016,6.699999809265137,2.200000047683716,2.5,3.400000095367432,4.599999904632568,
Estonia,1998,5.5,18.29999923706055,,9.600000381469727,10.60000038146973,
Estonia,1999,6.599999904632568,18.79999923706055,,11.19999980926514,12.5,
Estonia,2000,,,,13.30000019073486,16.29999923706055,
Estonia,2001,7.099999904632568,18.79999923706055,,12.39999961853027,14.39999961853027,
Estonia,2002,,,,8.899999618530273,9.899999618530273,
Estonia,2003,,,,9.899999618530273,11.5,
Estonia,2004,6.199999809265137,,,9.199999809265137,9.800000190734863,
Estonia,2005,4.199999809265137,14.69999980926514,,7.699999809265137,9.199999809265137,
Estonia,2006,3.200000047683716,14.19999980926514,,5.599999904632568,5.900000095367432,
Estonia,2007,2.299999952316284,9.600000381469727,,4.199999809265137,4.599999904632568,
Estonia,2008,2.700000047683716,10.69999980926514,,4.900000095367432,5.300000190734863,
Estonia,2009,6,25.5,,12.80000019073486,15.69999980926514,
Estonia,2010,8.100000381469727,29,,15.10000038146973,17.89999961853027,
Estonia,2011,7.099999904632568,27.10000038146973,,11.5,12,
Estonia,2012,6.099999904632568,23.20000076293945,,9.5,9.899999618530273,
Estonia,2013,5.5,14.89999961853027,,8.300000190734863,9.300000190734863,
Estonia,2014,5.099999904632568,12.30000019073486,,7.199999809265137,7.699999809265137,
Estonia,2015,3.599999904632568,12.10000038146973,,5.599999904632568,5.900000095367432,
Estonia,2016,3.099999904632568,11.80000019073486,,5.900000095367432,7.199999809265137,
Estonia,2017,2.900000095367432,9.399999618530273,,5.300000190734863,6.400000095367432,
Ethiopia,1999,6.599999904632568,4.900000095367432,1.799999952316284,3.099999904632568,15.19999980926514,3.5
Ethiopia,2005,4.699999809265137,3.799999952316284,1,2.200000047683716,11.60000038146973,.8999999761581421
Ethiopia,2013,2.900000095367432,3,.800000011920929,1.899999976158142,5.800000190734863,.699999988079071
Falkland Islands,2012,98.40000152587891,,,97.19999694824219,24.20000076293945,
Falkland Islands,2016,.699999988079071,,,.800000011920929,.800000011920929,
Fiji,2005,,2.599999904632568,,2.900000095367432,3.599999904632568,
Fiji,2011,4.599999904632568,2.299999952316284,,3.099999904632568,3.099999904632568,
Fiji,2016,3,2,,2.599999904632568,2.799999952316284,
Finland,1998,6.199999809265137,13,,9.899999618530273,11.10000038146973,
Finland,1999,4.699999809265137,13.10000038146973,,8.5,9.399999618530273,
Finland,2000,4.699999809265137,12,,7.900000095367432,8.699999809265137,
Finland,2001,3.900000095367432,10.89999961853027,,7.300000190734863,8.5,
Finland,2002,3.799999952316284,11.80000019073486,,7.400000095367432,8.5,
Finland,2003,4,11.60000038146973,,7.5,8.800000190734863,
Finland,2004,4.800000190734863,12.5,,7.400000095367432,8.100000381469727,
Finland,2005,4.400000095367432,11.60000038146973,,6.800000190734863,7.400000095367432,
Finland,2006,3.599999904632568,11,,6.099999904632568,6.900000095367432,
Finland,2007,3.400000095367432,9.100000381469727,,5.300000190734863,6,
Finland,2008,3.200000047683716,8.600000381469727,,4.900000095367432,5.400000095367432,
Finland,2009,4,11.39999961853027,,6.599999904632568,7.800000190734863,
Finland,2010,4.5,13.5,,6.800000190734863,7.5,
Finland,2011,4,13,,6.199999809265137,6.800000190734863,
Finland,2012,3.700000047683716,12.89999961853027,,6.099999904632568,7.099999904632568,
Finland,2013,4.400000095367432,13.5,,6.599999904632568,7.5,
Finland,2014,5,13.69999980926514,,7.099999904632568,8.100000381469727,
Finland,2015,5.900000095367432,13.10000038146973,,7.699999809265137,8.699999809265137,
Finland,2016,5.800000190734863,12.60000038146973,,7.400000095367432,8.300000190734863,
Finland,2017,5.099999904632568,13.80000019073486,,7.099999904632568,8.199999809265137,
France,1998,6.599999904632568,15.39999961853027,,10.80000019073486,9.699999809265137,
France,1999,6.199999809265137,15.80000019073486,,10.60000038146973,9.300000190734863,
France,2000,5.199999809265137,14.39999961853027,,9.300000190734863,8,
France,2001,4.599999904632568,11.80000019073486,25.29999923706055,7.699999809265137,6.599999904632568,
France,2002,5,11.89999961853027,22.20000076293945,7.800000190734863,6.599999904632568,
France,2003,5.300000190734863,10.89999961853027,20.29999923706055,7.599999904632568,6.800000190734863,
France,2004,6.199999809265137,11.10000038146973,,8,7,
France,2005,5.300000190734863,11.30000019073486,18.60000038146973,7.5,6.5,
France,2006,4.800000190734863,11.19999980926514,18.10000038146973,7.199999809265137,6.5,
France,2007,4.699999809265137,10.30000019073486,20.10000038146973,6.699999809265137,5.900000095367432,
France,2008,3.900000095367432,9.800000190734863,17.10000038146973,6,5.400000095367432,
France,2009,4.900000095367432,11.69999980926514,20.79999923706055,7.300000190734863,6.900000095367432,
France,2010,4.699999809265137,13.19999980926514,18.70000076293945,7.599999904632568,6.900000095367432,
France,2011,4.800000190734863,13.19999980926514,18.29999923706055,7.699999809265137,7.300000190734863,
France,2012,5,14.19999980926514,16.20000076293945,8.300000190734863,8.100000381469727,
France,2013,5.400000095367432,15.5,14.89999961853027,8.800000190734863,8.899999618530273,18.79999923706055
France,2014,5.800000190734863,16.60000038146973,15.30000019073486,9.199999809265137,9.399999618530273,13.39999961853027
France,2015,5.800000190734863,17.39999961853027,19.70000076293945,9.300000190734863,9.5,
France,2016,5.099999904632568,18,19.70000076293945,8.899999618530273,9.399999618530273,15.60000038146973
France,2017,4.699999809265137,17.29999923706055,16.39999961853027,8.5,9.100000381469727,
Gambia,2012,.1000000014901161,11.60000038146973,6.800000190734863,8.399999618530273,12.10000038146973,6.900000095367432
Georgia,2009,22.10000038146973,10.80000019073486,,18.60000038146973,17.10000038146973,5.900000095367432
Georgia,2010,21.39999961853027,11.30000019073486,,17.39999961853027,15.5,
Georgia,2013,20.39999961853027,12.39999961853027,17.20000076293945,15.89999961853027,13.30000019073486,
Georgia,2014,16.70000076293945,10.69999980926514,,13.69999980926514,12.10000038146973,
Georgia,2015,15.30000019073486,7.900000095367432,18.20000076293945,13.30000019073486,12.30000019073486,
Georgia,2016,16.10000038146973,12.80000019073486,13.30000019073486,13.60000038146973,12,
Germany,1999,4.300000190734863,15,,8,7.800000190734863,9.800000190734863
Germany,2000,3.700000047683716,13.30000019073486,,7.099999904632568,7.199999809265137,7.699999809265137
Germany,2001,3.5,12.69999980926514,,7.199999809265137,7.5,9.100000381469727
Germany,2002,3.799999952316284,15.10000038146973,,8.100000381469727,8.199999809265137,8.899999618530273
Germany,2003,4.5,17.89999961853027,,9.300000190734863,9.5,10.10000038146973
Germany,2004,5,20.39999961853027,,10.19999980926514,10.5,10.5
Germany,2005,5.099999904632568,20.5,,10.39999961853027,10.5,25.39999961853027
Germany,2006,4.400000095367432,19.89999961853027,,9.5,9.399999618530273,
Germany,2007,3.5,18.29999923706055,,8,7.800000190734863,
Germany,2008,3,16.89999961853027,,7,6.900000095367432,
Germany,2009,3.200000047683716,17.39999961853027,,7.300000190734863,7.300000190734863,8.399999618530273
Germany,2010,2.799999952316284,16.29999923706055,,6.5,6.599999904632568,7.300000190734863
Germany,2011,2.200000047683716,14.30000019073486,,5.400000095367432,5.5,5.800000190734863
Germany,2012,2.099999904632568,13.39999961853027,,5,5,
Germany,2013,2.200000047683716,12.89999961853027,,4.900000095367432,4.800000190734863,
Germany,2014,2.299999952316284,13,,4.699999809265137,4.400000095367432,5.599999904632568
Germany,2015,2.299999952316284,12.19999980926514,,4.400000095367432,4.099999904632568,
Germany,2016,2.200000047683716,10.89999961853027,,3.900000095367432,3.5,
Germany,2017,2,10,,3.5,3.200000047683716,
Ghana,2006,3.900000095367432,4.099999904632568,2.400000095367432,3.900000095367432,9.100000381469727,
Ghana,2013,3.799999952316284,1.700000047683716,.800000011920929,1.700000047683716,3.200000047683716,
Ghana,2015,7.300000190734863,5,4.5,5.800000190734863,10.5,
Greece,1998,6.599999904632568,8.800000190734863,,9,10.60000038146973,
Greece,1999,8,9.800000190734863,,9.899999618530273,11.19999980926514,
Greece,2000,7.699999809265137,9.100000381469727,,9.699999809265137,11.30000019073486,
Greece,2001,7.199999809265137,8.699999809265137,,8.899999618530273,10.19999980926514,
Greece,2002,6.900000095367432,8.300000190734863,,8.800000190734863,10.19999980926514,
Greece,2003,6.300000190734863,8.199999809265137,,8.399999618530273,9.800000190734863,
Greece,2004,7.400000095367432,9.399999618530273,14.10000038146973,9.199999809265137,10.10000038146973,
Greece,2005,7.5,9.399999618530273,15.80000019073486,9.199999809265137,10,
Greece,2006,6.800000190734863,8.100000381469727,,8.199999809265137,9.199999809265137,
Greece,2007,6.5,7.900000095367432,,7.800000190734863,8.600000381469727,
Greece,2008,6.199999809265137,7.599999904632568,,7.199999809265137,7.599999904632568,
Greece,2009,7.199999809265137,9.899999618530273,16.20000076293945,9,9.600000381469727,
Greece,2010,9.399999618530273,13.10000038146973,21.70000076293945,12.10000038146973,13.19999980926514,
Greece,2011,13.89999961853027,18.79999923706055,36.40000152587891,17.20000076293945,18.39999961853027,
Greece,2012,18.29999923706055,27.20000076293945,41.70000076293945,23.70000076293945,25.29999923706055,
Greece,2013,20.79999923706055,31.10000038146973,44.09999847412109,26.89999961853027,28.79999923706055,
Greece,2014,20.29999923706055,29.39999961853027,42.79999923706055,26,28.29999923706055,
Greece,2015,19.79999923706055,27.60000038146973,53.09999847412109,24.39999961853027,26.10000038146973,
Greece,2016,18,27.39999961853027,40.59999847412109,22.79999923706055,24.39999961853027,
Greece,2017,16.5,24.39999961853027,46.5,20.70000076293945,22.39999961853027,
Guatemala,2003,,3.099999904632568,,2.200000047683716,5.699999809265137,
Guatemala,2004,3.799999952316284,3.099999904632568,.800000011920929,2,8.300000190734863,
Guatemala,2010,2.599999904632568,4.599999904632568,1.799999952316284,3,3.299999952316284,
Guatemala,2011,,2.799999952316284,3.200000047683716,3,,
Guatemala,2012,,2.900000095367432,1.100000023841858,2.200000047683716,,
Guatemala,2013,,2.900000095367432,1.299999952316284,2.299999952316284,3.799999952316284,
Guatemala,2014,,2.599999904632568,.5,1.799999952316284,3.200000047683716,
Guatemala,2015,,2,.5,1.399999976158142,2.200000047683716,
Guatemala,2016,,1.799999952316284,.800000011920929,1.700000047683716,3.799999952316284,
Guinea,2002,13.80000019073486,9.399999618530273,3.400000095367432,4.599999904632568,,
Honduras,2005,4.5,4.400000095367432,2.099999904632568,3.799999952316284,6.599999904632568,5.599999904632568
Honduras,2006,4.599999904632568,2.900000095367432,1.600000023841858,2.900000095367432,5.5,
Honduras,2007,3.5,2.900000095367432,1.799999952316284,2.700000047683716,4.099999904632568,
Honduras,2008,3.5,2.700000047683716,1.600000023841858,2.5,3.799999952316284,
Honduras,2009,4.199999809265137,2.799999952316284,1.5,2.599999904632568,4.199999809265137,
Honduras,2010,4.199999809265137,2.900000095367432,1.700000047683716,3.200000047683716,6.300000190734863,
Honduras,2011,5.800000190734863,3.5,1.700000047683716,3.599999904632568,6.300000190734863,
Honduras,2012,,3,1.600000023841858,3,5.400000095367432,
Honduras,2013,5.5,3.900000095367432,1.399999976158142,3.599999904632568,5.699999809265137,
Honduras,2014,7.5,4.199999809265137,3.099999904632568,4.699999809265137,7.199999809265137,
Honduras,2015,7.599999904632568,3.900000095367432,1.700000047683716,3.900000095367432,5.800000190734863,
Honduras,2016,5.199999809265137,3.400000095367432,1.799999952316284,3.599999904632568,5.5,
Hong Kong,2009,3.099999904632568,6.5,6.5,4.5,4.300000190734863,
Hong Kong,2010,2.599999904632568,4.900000095367432,4.800000190734863,3.599999904632568,3.5,
Hong Kong,2011,1.899999976158142,4.400000095367432,,2.900000095367432,2.799999952316284,
Hong Kong,2012,1.899999976158142,3.900000095367432,4.300000190734863,2.799999952316284,2.900000095367432,
Hong Kong,2013,1.799999952316284,4,,2.799999952316284,3,
Hong Kong,2014,1.600000023841858,3.799999952316284,4.699999809265137,2.700000047683716,3.099999904632568,
Hong Kong,2015,1.700000047683716,3.900000095367432,3.700000047683716,2.700000047683716,3,
Hong Kong,2016,1.899999976158142,4,,2.900000095367432,3.299999952316284,
Hungary,1998,1.799999952316284,14,,7.800000190734863,7.400000095367432,
Hungary,1999,1.200000047683716,12.80000019073486,,6.199999809265137,6,
Hungary,2000,1.299999952316284,11.10000038146973,,5.900000095367432,5.599999904632568,
Hungary,2001,1.100000023841858,11.19999980926514,,5.199999809265137,4.699999809265137,
Hungary,2002,1.600000023841858,11,,5.099999904632568,4.5,
Hungary,2003,1.100000023841858,11.60000038146973,,5.300000190734863,4.900000095367432,
Hungary,2004,1.899999976158142,12,,5.300000190734863,4.900000095367432,
Hungary,2005,2.400000095367432,13.39999961853027,,6.400000095367432,6.099999904632568,
Hungary,2006,2.200000047683716,16.29999923706055,,6.800000190734863,6.300000190734863,
Hungary,2007,2.599999904632568,17.60000038146973,,6.900000095367432,6,
Hungary,2008,2.400000095367432,18.70000076293945,,7.199999809265137,6.400000095367432,
Hungary,2009,3.599999904632568,22.10000038146973,,9.100000381469727,8.600000381469727,
Hungary,2010,4.400000095367432,25,,10.39999961853027,9.800000190734863,
Hungary,2011,3.799999952316284,24.89999961853027,,10.19999980926514,9.800000190734863,
Hungary,2012,3.900000095367432,24.5,,10,9.800000190734863,
Hungary,2013,3.5,22.79999923706055,,9.100000381469727,8.899999618530273,
Hungary,2014,2.799999952316284,17.5,29,6.800000190734863,6.5,
Hungary,2015,2.299999952316284,16,,6,5.699999809265137,
Hungary,2016,1.5,12.39999961853027,,4.5,4.300000190734863,
Hungary,2017,1.399999976158142,10.69999980926514,,3.700000047683716,3.299999952316284,
Iceland,1999,,,,1.700000047683716,,
Iceland,2000,,,,1.299999952316284,,
Iceland,2001,,,,1.299999952316284,,
Iceland,2002,,3.900000095367432,,2.5,,
Iceland,2003,1.600000023841858,2.5,,2.099999904632568,2.200000047683716,
Iceland,2004,,,,1.899999976158142,,
Iceland,2005,1.399999976158142,2.5,,1.700000047683716,1,2.400000095367432
Iceland,2006,,2.599999904632568,,1.799999952316284,2.099999904632568,
Iceland,2007,,2,,1.299999952316284,,
Iceland,2008,1.600000023841858,2.900000095367432,,1.899999976158142,,
Iceland,2009,4.099999904632568,8.800000190734863,,6.099999904632568,5.900000095367432,
Iceland,2010,3.700000047683716,8.5,,6.300000190734863,7.300000190734863,
Iceland,2011,4.5,7.699999809265137,,5.699999809265137,5.5,
Iceland,2012,3,8,,4.599999904632568,4.099999904632568,
Iceland,2013,3.900000095367432,6.099999904632568,,4.699999809265137,4.599999904632568,
Iceland,2014,3.799999952316284,5.300000190734863,,4.300000190734863,4.300000190734863,
Iceland,2015,2.900000095367432,4.300000190734863,,3.099999904632568,2.700000047683716,
Iceland,2016,1.700000047683716,3.200000047683716,,2.5,3.099999904632568,
Iceland,2017,1.700000047683716,2.599999904632568,,1.899999976158142,1.799999952316284,
India,1994,6.400000095367432,1.799999952316284,.2000000029802322,1.299999952316284,5,
India,2000,6.699999809265137,1.600000023841858,.2000000029802322,1.399999976158142,5.199999809265137,
India,2005,6.300000190734863,1.700000047683716,.5,1.700000047683716,4.900000095367432,
India,2010,4.5,.800000011920929,.300000011920929,1.200000047683716,2.900000095367432,
India,2012,5.199999809265137,1,.4000000059604645,1.399999976158142,2.799999952316284,
Indonesia,2000,8.100000381469727,2,.800000011920929,2.900000095367432,5.800000190734863,
Indonesia,2001,5.400000095367432,1.700000047683716,1.200000047683716,2.900000095367432,6.099999904632568,9.699999809265137
Indonesia,2002,7.400000095367432,2.200000047683716,1.299999952316284,3.099999904632568,6.099999904632568,
Indonesia,2003,5.900000095367432,1.899999976158142,1.299999952316284,3.099999904632568,6,7.099999904632568
Indonesia,2004,5.900000095367432,2.200000047683716,1.399999976158142,3.299999952316284,6.099999904632568,8.300000190734863
Indonesia,2005,7.900000095367432,2.599999904632568,1.399999976158142,3.900000095367432,7.699999809265137,
Indonesia,2006,7.199999809265137,2.700000047683716,1.600000023841858,3.799999952316284,7,
Indonesia,2007,10.60000038146973,3.599999904632568,1.899999976158142,5.099999904632568,9.199999809265137,
Indonesia,2008,10.5,4.300000190734863,2.099999904632568,5,8.100000381469727,
Indonesia,2009,7,3,1.5,3.700000047683716,5.900000095367432,
Indonesia,2010,8.300000190734863,2.200000047683716,1.5,3.5,5.5,
Indonesia,2011,5.599999904632568,2,1.5,2.799999952316284,4.199999809265137,
Indonesia,2012,4.099999904632568,1.899999976158142,1.100000023841858,2.5,3.799999952316284,
Indonesia,2013,3.200000047683716,1.799999952316284,1.200000047683716,2.299999952316284,3.400000095367432,
Indonesia,2014,3.200000047683716,1.600000023841858,.8999999761581421,2,2.900000095367432,
Indonesia,2015,3.400000095367432,1.799999952316284,1.200000047683716,2.400000095367432,3.599999904632568,
Indonesia,2016,3.299999952316284,2,1.5,2.400000095367432,3.099999904632568,
Indonesia,2017,3,2,1.200000047683716,2.299999952316284,3.099999904632568,
Iraq,2007,5.599999904632568,6.699999809265137,5,5.900000095367432,5.5,
Iraq,2012,6.300000190734863,5.400000095367432,5.300000190734863,5.599999904632568,4.599999904632568,
Ireland,1999,1.799999952316284,10,,5.400000095367432,3.700000047683716,
Ireland,2000,1.600000023841858,7.900000095367432,,4.099999904632568,2.599999904632568,
Ireland,2001,1.600000023841858,6.199999809265137,,3.299999952316284,2.299999952316284,
Ireland,2002,2,6.599999904632568,,3.700000047683716,2.900000095367432,
Ireland,2003,2.5,7,,4,3,
Ireland,2004,2.200000047683716,7.300000190734863,,4,3.299999952316284,
Ireland,2005,2,6.800000190734863,13.69999980926514,3.700000047683716,3.099999904632568,4.099999904632568
Ireland,2006,2.400000095367432,6.5,,3.900000095367432,3.400000095367432,5.599999904632568
Ireland,2007,2.599999904632568,7.699999809265137,,4.300000190734863,4,
Ireland,2008,3.5,9.899999618530273,,5.699999809265137,5.5,7.599999904632568
Ireland,2009,6.800000190734863,17.70000076293945,,11,12.30000019073486,14.60000038146973
Ireland,2010,7.699999809265137,22.20000076293945,,13.10000038146973,15.10000038146973,15.80000019073486
Ireland,2011,7.800000190734863,25.20000076293945,,14.10000038146973,16.5,17.5
Ireland,2012,7.5,26.70000076293945,,14,16.79999923706055,16.20000076293945
Ireland,2013,7,23.10000038146973,,12.39999961853027,15.30000019073486,15.5
Ireland,2014,6.300000190734863,21.60000038146973,32.29999923706055,10.69999980926514,13.10000038146973,8.800000190734863
Ireland,2015,5.300000190734863,18.60000038146973,,8.899999618530273,11,7.800000190734863
Ireland,2016,4.599999904632568,16.89999961853027,,7.5,8.600000381469727,8.5
Ireland,2017,3.599999904632568,12.80000019073486,,5.900000095367432,7.300000190734863,5.5
Israel,2009,5.400000095367432,11.69999980926514,,6.900000095367432,7.699999809265137,
Israel,2010,4.300000190734863,10.5,,6,7.099999904632568,
Israel,2011,3.900000095367432,8,,5.099999904632568,6,
Israel,2012,4.300000190734863,10.80000019073486,6.400000095367432,6.099999904632568,7.400000095367432,
Israel,2013,4.300000190734863,9.5,,5.699999809265137,6.699999809265137,
Italy,1998,7.400000095367432,11.19999980926514,,9.800000190734863,8.699999809265137,19.79999923706055
Italy,1999,7.5,10.80000019073486,,9.5,8.399999618530273,23.70000076293945
Italy,2000,6.400000095367432,10.39999961853027,,8.800000190734863,7.699999809265137,21.5
Italy,2001,5.800000190734863,9.399999618530273,17.79999923706055,8,6.900000095367432,
Italy,2002,5.900000095367432,9.300000190734863,17.39999961853027,7.800000190734863,6.599999904632568,
Italy,2003,6.099999904632568,9.199999809265137,11.19999980926514,7.5,6.099999904632568,
Italy,2004,5.099999904632568,8.100000381469727,16.60000038146973,6.5,5.400000095367432,
Italy,2005,6.300000190734863,8.100000381469727,15.5,6.699999809265137,5.400000095367432,
Italy,2006,5.400000095367432,7.199999809265137,11.80000019073486,5.900000095367432,4.800000190734863,
Italy,2007,4.699999809265137,6.699999809265137,10.39999961853027,5.300000190734863,4.400000095367432,
Italy,2008,4.699999809265137,7.800000190734863,9.399999618530273,6,4.900000095367432,
Italy,2009,5.599999904632568,8.899999618530273,13.39999961853027,6.900000095367432,5.900000095367432,
Italy,2010,6.199999809265137,9.600000381469727,11.39999961853027,7.5,6.400000095367432,
Italy,2011,5.800000190734863,9.899999618530273,11.19999980926514,7.5,6.300000190734863,
Italy,2012,7.099999904632568,12.89999961853027,14.39999961853027,9.600000381469727,8.199999809265137,
Italy,2013,7.900000095367432,15.39999961853027,16.70000076293945,11.19999980926514,9.5,
Italy,2014,8.699999809265137,16.5,21.20000076293945,11.89999961853027,9.899999618530273,
Italy,2015,7.800000190734863,15.19999980926514,19.70000076293945,11.19999980926514,9.800000190734863,
Italy,2016,7.5,15.39999961853027,22.29999923706055,11.10000038146973,9.800000190734863,
Italy,2017,7.099999904632568,15.5,19.29999923706055,10.89999961853027,9.5,
Japan,2009,3.599999904632568,,,5,6.300000190734863,
Japan,2010,3.700000047683716,,,4.800000190734863,6,
Japan,2012,3.200000047683716,,,4.199999809265137,5.300000190734863,
Japan,2013,3.200000047683716,,,4.099999904632568,5.099999904632568,
Japan,2015,2.700000047683716,,,3.400000095367432,4.300000190734863,
Kazakhstan,2009,4.900000095367432,8.399999618530273,,6.599999904632568,6.300000190734863,
Kazakhstan,2010,4.199999809265137,8,,5.900000095367432,5.5,
Kazakhstan,2011,4.099999904632568,7.900000095367432,,5.599999904632568,5.099999904632568,
Kazakhstan,2012,4,8.300000190734863,,5.599999904632568,5.099999904632568,
Kazakhstan,2013,3.900000095367432,7.300000190734863,,5.599999904632568,5.800000190734863,
Kenya,1999,10.69999980926514,6.400000095367432,7.199999809265137,7,7.5,
Kosovo,2014,18.79999923706055,45.20000076293945,69.5,32.20000076293945,31.29999923706055,
Kosovo,2015,20,47.70000076293945,72.90000152587891,30.5,28.5,
Kosovo,2016,.1000000014901161,58.5,55.70000076293945,24.5,9.300000190734863,
Kyrgyzstan,2011,5.599999904632568,9.5,,6.599999904632568,6.699999809265137,
Kyrgyzstan,2012,5.400000095367432,11.10000038146973,,6.400000095367432,6.300000190734863,
Kyrgyzstan,2013,6.599999904632568,10.60000038146973,,7.099999904632568,7,
Laos,2010,.800000011920929,.300000011920929,.2000000029802322,.300000011920929,.5,.699999988079071
Laos,2017,3.200000047683716,10,10.10000038146973,8,4.800000190734863,
Latvia,1998,7,17.20000076293945,,13.10000038146973,14.19999980926514,
Latvia,1999,6.099999904632568,19,,13.19999980926514,14.39999961853027,
Latvia,2000,7.599999904632568,22.89999961853027,,14.10000038146973,14.80000019073486,
Latvia,2001,,21.20000076293945,,12.80000019073486,13.30000019073486,
Latvia,2002,5.900000095367432,22.29999923706055,,13,13.5,
Latvia,2003,,20.70000076293945,,11.19999980926514,10.89999961853027,
Latvia,2004,,18.10000038146973,,10.69999980926514,11.60000038146973,
Latvia,2005,4.900000095367432,15.80000019073486,,9.5,10.10000038146973,
Latvia,2006,3.599999904632568,13.69999980926514,,6.199999809265137,5.800000190734863,
Latvia,2007,3.5,10,,5.699999809265137,5.699999809265137,
Latvia,2008,3.700000047683716,13.69999980926514,,7.400000095367432,7.900000095367432,
Latvia,2009,7.699999809265137,27.70000076293945,,16.20000076293945,18.29999923706055,
Latvia,2010,10.5,30.10000038146973,,18,20,
Latvia,2011,7,29.29999923706055,,14.80000019073486,16.70000076293945,
Latvia,2012,5.900000095367432,22.70000076293945,,13.69999980926514,16.79999923706055,
Latvia,2013,5.5,23,,11.10000038146973,12.60000038146973,
Latvia,2014,5.300000190734863,23.60000038146973,,10.39999961853027,11.30000019073486,
Latvia,2015,4.599999904632568,22.89999961853027,,9.5,10.60000038146973,
Latvia,2016,3.900000095367432,20.20000076293945,,9.300000190734863,11.39999961853027,
Latvia,2017,3.5,18.29999923706055,,8.300000190734863,9.899999618530273,
Liberia,2010,4.400000095367432,2.400000095367432,1.600000023841858,2.200000047683716,3.5,
Lithuania,1998,8.699999809265137,20.39999961853027,,13,16.20000076293945,
Lithuania,1999,9.100000381469727,18.39999961853027,,12.80000019073486,15.89999961853027,
Lithuania,2000,9.300000190734863,26.20000076293945,,15.39999961853027,19.79999923706055,
Lithuania,2001,5.900000095367432,23.89999961853027,,15.60000038146973,18.5,
Lithuania,2002,5.800000190734863,21.60000038146973,,12.80000019073486,14.39999961853027,
Lithuania,2003,,,,11.10000038146973,12.10000038146973,
Lithuania,2004,,,,9.800000190734863,11.10000038146973,
Lithuania,2005,3.700000047683716,16.20000076293945,44.59999847412109,7.900000095367432,9.100000381469727,
Lithuania,2006,,,,5.400000095367432,6.300000190734863,
Lithuania,2007,,,,4,4.699999809265137,
Lithuania,2008,,,,5.199999809265137,6.400000095367432,
Lithuania,2009,6,27.79999923706055,,12.69999980926514,15.5,
Lithuania,2010,6.900000095367432,39.5,,16.70000076293945,21.20000076293945,
Lithuania,2011,5.699999809265137,38.09999847412109,,14.30000019073486,18.20000076293945,
Lithuania,2012,4.800000190734863,36.5,,12.60000038146973,16,
Lithuania,2013,4.5,32.5,,11,14,
