Entity,Year,"Unemployment rate, all ages, advanced education","Unemployment rate, all ages, less than basic education","Unemployment rate, all ages, all levels of education","Unemployment rate, all ages, intermediate education","Unemployment rate, all ages, basic education","Unemployment rate, all ages, education level not stated"
Czech Republic,2002,1.799999952316284,,7,6.400000095367432,20.10000038146973,
Czech Republic,2003,2.099999904632568,60.29999923706055,7.5,6.900000095367432,21.79999923706055,
Czech Republic,2004,2.099999904632568,,8.199999809265137,7.5,26,
Czech Republic,2005,2.299999952316284,,7.900000095367432,7.199999809265137,26.70000076293945,
Czech Republic,2006,2.400000095367432,,7.199999809265137,6.400000095367432,24.5,
Czech Republic,2007,1.700000047683716,,5.300000190734863,4.699999809265137,20.10000038146973,
Czech Republic,2008,1.600000023841858,,4.400000095367432,3.700000047683716,19,
Czech Republic,2009,2.400000095367432,,6.699999809265137,6.099999904632568,24.10000038146973,
Czech Republic,2010,2.799999952316284,,7.300000190734863,6.900000095367432,25,
Czech Republic,2011,2.799999952316284,56.90000152587891,6.699999809265137,6.400000095367432,24.20000076293945,
Czech Republic,2012,2.900000095367432,,7,6.5,28.5,
Czech Republic,2013,2.799999952316284,,7,6.800000190734863,25.70000076293945,
Czech Republic,2014,2.799999952316284,,6.099999904632568,6,22.10000038146973,
Czech Republic,2015,2.400000095367432,,5.099999904632568,4.699999809265137,22.70000076293945,
Czech Republic,2016,1.899999976158142,,4,3.5,20.5,
Czech Republic,2017,1.5,,2.900000095367432,2.700000047683716,13,
Democratic Republic of Congo,2005,9.399999618530273,1.5,2.900000095367432,6.5,3.599999904632568,
Democratic Republic of Congo,2012,11.89999961853027,1.899999976158142,4.5,6.699999809265137,2.099999904632568,7.300000190734863
Denmark,1998,3.400000095367432,,5,4.699999809265137,7.5,
Denmark,1999,3,,5.099999904632568,4.900000095367432,7.699999809265137,
Denmark,2000,2.599999904632568,,4.5,4.400000095367432,6.199999809265137,
Denmark,2001,3.400000095367432,,4.199999809265137,3.900000095367432,6.099999904632568,
Denmark,2002,3.599999904632568,,4.300000190734863,3.700000047683716,6.900000095367432,
Denmark,2003,4.800000190734863,,5.400000095367432,4.400000095367432,8.5,
Denmark,2004,4,,5.199999809265137,5.099999904632568,7.199999809265137,
Denmark,2005,3.700000047683716,10.5,4.800000190734863,4.5,7.199999809265137,8.600000381469727
Denmark,2006,3.299999952316284,,3.900000095367432,3.099999904632568,6.5,
Denmark,2007,3,,3.799999952316284,3,5.599999904632568,6.900000095367432
Denmark,2008,2.200000047683716,,3.400000095367432,2.799999952316284,5.400000095367432,
Denmark,2009,3.700000047683716,,6,5.599999904632568,9.100000381469727,7.599999904632568
Denmark,2010,4.699999809265137,,7.5,6.800000190734863,11.10000038146973,14.10000038146973
Denmark,2011,5.199999809265137,,7.599999904632568,6.699999809265137,11.30000019073486,15.10000038146973
Denmark,2012,4.800000190734863,,7.5,6.800000190734863,11.69999980926514,14.10000038146973
Denmark,2013,4.599999904632568,,7,6.199999809265137,11.10000038146973,12.19999980926514
Denmark,2014,4.699999809265137,,6.599999904632568,5.900000095367432,10.30000019073486,12.80000019073486
Denmark,2015,4.800000190734863,,6.199999809265137,5.300000190734863,9.699999809265137,15.19999980926514
Denmark,2016,4.900000095367432,,6.199999809265137,5.199999809265137,9.100000381469727,13.89999961853027
Denmark,2017,4.699999809265137,,5.699999809265137,4.599999904632568,9,10.89999961853027
Dominican Republic,2004,,12.39999961853027,18.39999961853027,,12.5,
Dominican Republic,2005,4.900000095367432,3.700000047683716,6.5,10.10000038146973,7.099999904632568,
Dominican Republic,2006,4.400000095367432,3.200000047683716,5.599999904632568,8.600000381469727,5.900000095367432,
Dominican Republic,2007,3.400000095367432,2.900000095367432,5.099999904632568,7.599999904632568,5.599999904632568,
Dominican Republic,2008,3.200000047683716,2.299999952316284,4.699999809265137,8.399999618530273,4.699999809265137,
Dominican Republic,2009,3.400000095367432,3,5.300000190734863,8.5,5.699999809265137,
Dominican Republic,2010,4.199999809265137,2.400000095367432,5,7.400000095367432,5.699999809265137,
Dominican Republic,2011,5.800000190734863,3,6,8.100000381469727,6.5,
Dominican Republic,2012,4.099999904632568,3.099999904632568,6.5,9.899999618530273,7.300000190734863,
Dominican Republic,2013,3.799999952316284,3.599999904632568,7.099999904632568,11.19999980926514,7.400000095367432,
Dominican Republic,2014,5.599999904632568,3.599999904632568,6.400000095367432,10,5.900000095367432,
Dominican Republic,2015,14.10000038146973,6.299999952316284,13.5,20.39999961853027,11.19999980926514,
Dominican Republic,2016,7.5,3.200000047683716,7.300000190734863,10.80000019073486,5.599999904632568,
Ecuador,2000,4.599999904632568,2,4.800000190734863,8.399999618530273,3.099999904632568,
Ecuador,2001,4,1.299999952316284,4.300000190734863,6.699999809265137,3.200000047683716,
Ecuador,2002,7.5,6.400000095367432,9.300000190734863,,4,
Ecuador,2003,5.599999904632568,3,5.699999809265137,10.80000019073486,5.699999809265137,
Ecuador,2004,4.800000190734863,2.099999904632568,5,9.5,5.199999809265137,
Ecuador,2005,4.5,1.5,3.799999952316284,7,3.700000047683716,
Ecuador,2006,4,1.399999976158142,3.599999904632568,8.300000190734863,3.400000095367432,
Ecuador,2007,4.400000095367432,1.299999952316284,3.099999904632568,5.5,2.400000095367432,
Ecuador,2008,4.5,1.5,3.900000095367432,7.099999904632568,3.099999904632568,
Ecuador,2009,6.5,1.700000047683716,4.599999904632568,7.400000095367432,3.700000047683716,
Ecuador,2010,5.099999904632568,1.5,4.099999904632568,6.900000095367432,3.200000047683716,
Ecuador,2011,4.300000190734863,1,3.5,6.199999809265137,2.400000095367432,
Ecuador,2012,4.300000190734863,.800000011920929,3.200000047683716,5.699999809265137,2.099999904632568,
Ecuador,2013,4,.6000000238418579,3.099999904632568,5.5,2.099999904632568,
Ecuador,2014,4.099999904632568,1.200000047683716,3.5,6,2.299999952316284,
Ecuador,2015,4.800000190734863,1,3.599999904632568,5.900000095367432,2.5,
Ecuador,2016,6,1.600000023841858,4.599999904632568,7.300000190734863,3,
Ecuador,2017,5.800000190734863,1.100000023841858,3.799999952316284,6,2.299999952316284,
Egypt,2008,16,.699999988079071,8.5,14.30000019073486,3,
Egypt,2009,17.89999961853027,1.200000047683716,9.100000381469727,13.89999961853027,3.900000095367432,
Egypt,2010,18.5,1,8.800000190734863,12.5,2.900000095367432,
Egypt,2011,19.89999961853027,3.700000047683716,11.89999961853027,15.89999961853027,8.600000381469727,
Egypt,2012,21.20000076293945,2.5,12.60000038146973,17.20000076293945,9.899999618530273,
Egypt,2013,22,5.400000095367432,13.19999980926514,16.5,9.899999618530273,
Egypt,2014,19.89999961853027,6.699999809265137,13.10000038146973,15.80000019073486,11.5,
Egypt,2015,21.60000038146973,4.099999904632568,13.10000038146973,16.70000076293945,9,
Egypt,2016,20.60000038146973,3.900000095367432,12.39999961853027,15.89999961853027,8.5,14.89999961853027
El Salvador,1996,2.299999952316284,6.400000095367432,7.699999809265137,10.5,10.30000019073486,
El Salvador,2010,5.800000190734863,3,4.900000095367432,7.400000095367432,4.599999904632568,
El Salvador,2011,3.700000047683716,2.400000095367432,4.300000190734863,7.300000190734863,3.900000095367432,
El Salvador,2012,4.599999904632568,1.799999952316284,3.900000095367432,6.400000095367432,3.5,
El Salvador,2013,4.099999904632568,1.700000047683716,3.700000047683716,5.900000095367432,3.5,
El Salvador,2014,3.299999952316284,2.5,4.199999809265137,6.400000095367432,3.799999952316284,
El Salvador,2015,4.400000095367432,2.200000047683716,4,5.800000190734863,3.900000095367432,
El Salvador,2016,6.599999904632568,2.400000095367432,4.400000095367432,6.900000095367432,3.400000095367432,
Estonia,1995,8.899999618530273,,9.300000190734863,8.899999618530273,11.30000019073486,
Estonia,1998,5,,9.5,10.5,16,
Estonia,1999,5.900000095367432,,11.60000038146973,12.60000038146973,20.29999923706055,
Estonia,2000,5.099999904632568,,13.39999961853027,15,25.39999961853027,
Estonia,2001,7.900000095367432,,13.10000038146973,14.39999961853027,20.10000038146973,
Estonia,2002,,,10,10.10000038146973,23.20000076293945,
Estonia,2003,5.199999809265137,,11.30000019073486,12.5,20.79999923706055,
Estonia,2004,6.400000095367432,,10.30000019073486,10.60000038146973,19.29999923706055,
Estonia,2005,4.099999904632568,,8,9.300000190734863,14.5,
Estonia,2006,3.200000047683716,,5.900000095367432,6.300000190734863,12.69999980926514,
Estonia,2007,2.400000095367432,,4.599999904632568,4.800000190734863,10.89999961853027,
Estonia,2008,2.900000095367432,,5.5,5.699999809265137,12,
Estonia,2009,6.199999809265137,,13.60000038146973,15.69999980926514,27.79999923706055,
Estonia,2010,9.399999618530273,,16.70000076293945,19.10000038146973,30,
Estonia,2011,8,,12.30000019073486,12.69999980926514,25.5,
Estonia,2012,6.099999904632568,,10,10.5,22.89999961853027,
Estonia,2013,5.800000190734863,,8.600000381469727,9.600000381469727,14.60000038146973,
Estonia,2014,4.800000190734863,,7.400000095367432,8.100000381469727,12.80000019073486,
Estonia,2015,3.900000095367432,,6.199999809265137,6.800000190734863,12.30000019073486,
Estonia,2016,3.900000095367432,,6.800000190734863,7.800000190734863,12.69999980926514,
Estonia,2017,3.200000047683716,,5.800000190734863,6.699999809265137,10.89999961853027,
Ethiopia,1999,8.399999618530273,1.799999952316284,3.700000047683716,23.89999961853027,6.699999809265137,3
Ethiopia,2005,8.100000381469727,1,2.5,17.10000038146973,4,.8999999761581421
Ethiopia,2013,5.5,.800000011920929,2.299999952316284,7.900000095367432,3.200000047683716,.800000011920929
Falkland Islands,2012,,,61.70000076293945,83.5,,
Falkland Islands,2016,.6000000238418579,,1,1.100000023841858,,
Fiji,2005,,,3.900000095367432,5.5,3.400000095367432,
Fiji,2011,6.800000190734863,,4.400000095367432,5.400000095367432,2.799999952316284,
Fiji,2016,5,,4.300000190734863,5.599999904632568,2.599999904632568,
Finland,1998,6.400000095367432,,13.19999980926514,14.30000019073486,19,
Finland,1999,4.800000190734863,,11.69999980926514,12,19,
Finland,2000,5.199999809265137,,11.10000038146973,11.10000038146973,18.70000076293945,
Finland,2001,4.300000190734863,,10.30000019073486,10.60000038146973,17.5,
Finland,2002,4,,10.39999961853027,10.39999961853027,18.79999923706055,
Finland,2003,4.199999809265137,,10.5,10.89999961853027,18.29999923706055,
Finland,2004,4.900000095367432,,10.39999961853027,10.10000038146973,19.39999961853027,
Finland,2005,4.400000095367432,,8.399999618530273,8.800000190734863,14.30000019073486,
Finland,2006,3.700000047683716,,7.699999809265137,8.199999809265137,13.89999961853027,
Finland,2007,3.599999904632568,,6.900000095367432,7,12.69999980926514,
Finland,2008,3.299999952316284,,6.400000095367432,6.400000095367432,12.5,
Finland,2009,4,,8.300000190734863,9.199999809265137,14.80000019073486,
Finland,2010,4.400000095367432,,8.399999618530273,8.899999618530273,16.20000076293945,
Finland,2011,3.900000095367432,,7.800000190734863,8.199999809265137,16.10000038146973,
Finland,2012,3.900000095367432,,7.699999809265137,8.199999809265137,16,
Finland,2013,4.400000095367432,,8.199999809265137,8.800000190734863,17.10000038146973,
Finland,2014,5.099999904632568,,8.699999809265137,9.399999618530273,17.20000076293945,
Finland,2015,6,,9.399999618530273,10.19999980926514,17.60000038146973,
Finland,2016,5.800000190734863,,8.800000190734863,9.5,16.70000076293945,
Finland,2017,5.199999809265137,,8.600000381469727,9.399999618530273,17.89999961853027,
France,1998,7.300000190734863,,12.10000038146973,11.10000038146973,16.39999961853027,
France,1999,6.900000095367432,,12,11,17,
France,2000,5.599999904632568,,10.19999980926514,9.100000381469727,15.30000019073486,
France,2001,4.900000095367432,23.39999961853027,8.600000381469727,7.599999904632568,12.89999961853027,
France,2002,5.5,20.39999961853027,8.699999809265137,7.699999809265137,12.69999980926514,
France,2003,5.800000190734863,17.20000076293945,8.300000190734863,7.599999904632568,11.5,
France,2004,6.400000095367432,,8.899999618530273,8.199999809265137,12.19999980926514,
France,2005,5.900000095367432,17,8.5,7.699999809265137,12.19999980926514,
France,2006,5.599999904632568,17.70000076293945,8.5,7.699999809265137,12.5,
France,2007,5.199999809265137,18.29999923706055,7.699999809265137,6.900000095367432,11.60000038146973,
France,2008,4.300000190734863,15.89999961853027,7.099999904632568,6.599999904632568,11,
France,2009,5.300000190734863,17.39999961853027,8.699999809265137,8.399999618530273,13.5,
France,2010,5.199999809265137,17.70000076293945,8.899999618530273,8.399999618530273,14.5,
France,2011,5.199999809265137,17.5,8.800000190734863,8.5,14.30000019073486,
France,2012,5.400000095367432,16.20000076293945,9.399999618530273,9.399999618530273,15.19999980926514,
France,2013,6,14.80000019073486,9.899999618530273,10.10000038146973,16.29999923706055,22
France,2014,6.300000190734863,13.60000038146973,10.30000019073486,10.60000038146973,17.29999923706055,15.69999980926514
France,2015,6.300000190734863,18.20000076293945,10.39999961853027,10.80000019073486,17.5,18.29999923706055
France,2016,5.699999809265137,20.20000076293945,10.10000038146973,10.69999980926514,17.79999923706055,18
France,2017,5.199999809265137,17.60000038146973,9.399999618530273,10.10000038146973,16.89999961853027,16.29999923706055
Gambia,2012,.1000000014901161,7.699999809265137,9.399999618530273,14.80000019073486,11.89999961853027,5.400000095367432
Georgia,1999,11.19999980926514,,13.80000019073486,,1.5,
Georgia,2002,16.79999923706055,,12.60000038146973,34.09999847412109,1.299999952316284,
Georgia,2009,20.70000076293945,,16.89999961853027,16.10000038146973,8.300000190734863,2.200000047683716
Georgia,2010,20.89999961853027,,16.29999923706055,15,9.100000381469727,.800000011920929
Georgia,2013,18.70000076293945,5.599999904632568,14.60000038146973,13,11.19999980926514,
Georgia,2014,15.80000019073486,,12.39999961853027,11.19999980926514,8.100000381469727,
Georgia,2015,14.39999961853027,5.800000190734863,12,11.19999980926514,7.099999904632568,
Georgia,2016,14.19999980926514,3.900000095367432,11.80000019073486,10.69999980926514,9.199999809265137,
Germany,1998,5.5,,9.699999809265137,10,14.89999961853027,
Germany,1999,5,,8.899999618530273,8.699999809265137,13.89999961853027,10.80000019073486
Germany,2000,4.300000190734863,,7.900000095367432,7.900000095367432,12.5,9.600000381469727
Germany,2001,4.099999904632568,,7.800000190734863,8,11.60000038146973,9.5
Germany,2002,4.300000190734863,,8.5,8.699999809265137,13.30000019073486,9.5
Germany,2003,5,,9.800000190734863,10,15.69999980926514,10.80000019073486
Germany,2004,5.400000095367432,,10.69999980926514,11.19999980926514,17.60000038146973,10.60000038146973
Germany,2005,5.5,,11.19999980926514,11.10000038146973,19.10000038146973,35.09999847412109
Germany,2006,4.800000190734863,,10.30000019073486,9.899999618530273,18.60000038146973,
Germany,2007,3.799999952316284,,8.699999809265137,8.300000190734863,17,
Germany,2008,3.299999952316284,,7.5,7.199999809265137,15.30000019073486,6.900000095367432
Germany,2009,3.400000095367432,,7.699999809265137,7.599999904632568,15.60000038146973,7.400000095367432
Germany,2010,3,,7,6.800000190734863,14.69999980926514,6.5
Germany,2011,2.400000095367432,,5.800000190734863,5.699999809265137,12.89999961853027,17.10000038146973
Germany,2012,2.299999952316284,,5.400000095367432,5.199999809265137,12.19999980926514,14.69999980926514
Germany,2013,2.400000095367432,,5.199999809265137,5.099999904632568,11.80000019073486,13.89999961853027
Germany,2014,2.5,,5,4.599999904632568,11.69999980926514,5.300000190734863
Germany,2015,2.299999952316284,,4.599999904632568,4.199999809265137,11.19999980926514,
Germany,2016,2.200000047683716,,4.099999904632568,3.700000047683716,10.10000038146973,9.600000381469727
Germany,2017,2,,3.799999952316284,3.299999952316284,9.399999618530273,9.800000190734863
Ghana,2006,4.800000190734863,2.599999904632568,4.599999904632568,13.19999980926514,5.099999904632568,
Ghana,2013,4.199999809265137,.8999999761581421,2.200000047683716,5.199999809265137,2.099999904632568,
Ghana,2015,7.099999904632568,4.599999904632568,6.800000190734863,14.19999980926514,6.099999904632568,
Greece,1998,7.400000095367432,,10.80000019073486,15.10000038146973,8.899999618530273,
Greece,1999,8.800000190734863,,11.89999961853027,15.69999980926514,9.800000190734863,
Greece,2000,8.100000381469727,,11.30000019073486,15.10000038146973,9.199999809265137,
Greece,2001,7.699999809265137,,10.5,13.60000038146973,8.800000190734863,
Greece,2002,7.199999809265137,,10,13,8.399999618530273,
Greece,2003,6.800000190734863,,9.399999618530273,12.30000019073486,7.900000095367432,
Greece,2004,7.900000095367432,11.80000019073486,10.30000019073486,12.5,9.300000190734863,
Greece,2005,8,10,10,12,8.800000190734863,
Greece,2006,7.300000190734863,,9,10.80000019073486,8.100000381469727,
Greece,2007,7.099999904632568,,8.399999618530273,9.899999618530273,7.5,
Greece,2008,6.400000095367432,,7.800000190734863,8.899999618530273,7.5,
Greece,2009,7.5,11.60000038146973,9.600000381469727,11.10000038146973,9.399999618530273,
Greece,2010,10,16.70000076293945,12.69999980926514,14.60000038146973,12.5,
Greece,2011,14.19999980926514,26.79999923706055,17.89999961853027,20.29999923706055,17.79999923706055,
Greece,2012,18.29999923706055,33.70000076293945,24.39999961853027,27.70000076293945,25.70000076293945,
Greece,2013,20.39999961853027,39.5,27.5,31.20000076293945,29.5,
Greece,2014,20,39.09999847412109,26.5,30.20000076293945,27.79999923706055,
Greece,2015,19.89999961853027,44,24.89999961853027,27.60000038146973,26.20000076293945,
Greece,2016,18,32.5,23.5,26.20000076293945,26.20000076293945,
Greece,2017,16.5,41.59999847412109,21.5,23.89999961853027,23.89999961853027,
Guatemala,2003,,1,2.799999952316284,8.399999618530273,3.900000095367432,
Guatemala,2004,5,1.299999952316284,3,9,4.699999809265137,
Guatemala,2010,2.400000095367432,2.099999904632568,3.5,4.699999809265137,5.099999904632568,
Guatemala,2011,,3.400000095367432,4.099999904632568,,4.800000190734863,
Guatemala,2012,5.5,1.100000023841858,2.799999952316284,7.099999904632568,3.700000047683716,
Guatemala,2013,2.099999904632568,1.200000047683716,3,6.099999904632568,3.900000095367432,
Guatemala,2014,1.700000047683716,.699999988079071,2.700000047683716,5.900000095367432,3.599999904632568,
Guatemala,2015,1.299999952316284,.6000000238418579,2.5,6.400000095367432,2.900000095367432,
Guatemala,2016,,.8999999761581421,2.799999952316284,6.300000190734863,3.400000095367432,
Guinea,2002,15.30000019073486,3.400000095367432,4.599999904632568,18.10000038146973,10.60000038146973,
Honduras,2005,4.800000190734863,2.299999952316284,4.900000095367432,10.69999980926514,5.900000095367432,6.5
Honduras,2006,5.099999904632568,1.700000047683716,3.599999904632568,8.100000381469727,3.900000095367432,
Honduras,2007,3.799999952316284,1.700000047683716,3.200000047683716,6.099999904632568,3.599999904632568,
Honduras,2008,3.900000095367432,1.700000047683716,3.200000047683716,5.900000095367432,3.5,
Honduras,2009,4.300000190734863,1.299999952316284,3.299999952316284,7.599999904632568,3.5,
Honduras,2010,5.800000190734863,1.700000047683716,4.099999904632568,9.800000190734863,3.900000095367432,
Honduras,2011,5.900000095367432,1.799999952316284,4.5,10.19999980926514,4.199999809265137,
Honduras,2012,3.599999904632568,1.600000023841858,3.799999952316284,8.199999809265137,3.700000047683716,
Honduras,2013,5,1.700000047683716,4.099999904632568,8.100000381469727,4.199999809265137,
Honduras,2014,6.800000190734863,2.299999952316284,5.5,10,5.599999904632568,
Honduras,2015,7.900000095367432,1.600000023841858,4.599999904632568,9.399999618530273,4.099999904632568,
Honduras,2016,5.099999904632568,2.099999904632568,4.699999809265137,8.600000381469727,4.5,
Hong Kong,2002,3.799999952316284,8.300000190734863,7.300000190734863,6.699999809265137,10.30000019073486,
Hong Kong,2004,3.099999904632568,9.800000190734863,6.800000190734863,6.099999904632568,10.30000019073486,
Hong Kong,2005,3,8.399999618530273,5.599999904632568,5,8.5,
Hong Kong,2006,2.599999904632568,7.300000190734863,4.800000190734863,4.5,7,
Hong Kong,2007,2.599999904632568,5.699999809265137,4,3.799999952316284,5.699999809265137,
Hong Kong,2008,2.299999952316284,4.699999809265137,3.599999904632568,3.5,4.800000190734863,
Hong Kong,2009,3.799999952316284,5.800000190734863,5.300000190734863,5.300000190734863,6.599999904632568,
Hong Kong,2010,3.400000095367432,4.099999904632568,4.300000190734863,4.5,5.099999904632568,
Hong Kong,2011,2.400000095367432,2.299999952316284,3.400000095367432,3.5,4.300000190734863,
Hong Kong,2012,2.299999952316284,3.099999904632568,3.299999952316284,3.599999904632568,3.799999952316284,
Hong Kong,2013,2.299999952316284,2,3.400000095367432,3.799999952316284,4.199999809265137,
Hong Kong,2014,2.099999904632568,3.5,3.299999952316284,3.900000095367432,3.900000095367432,
Hong Kong,2015,2.400000095367432,2.799999952316284,3.299999952316284,3.799999952316284,3.700000047683716,
Hong Kong,2016,2.400000095367432,2.400000095367432,3.400000095367432,4,3.900000095367432,
Hungary,1998,2.200000047683716,,8.899999618530273,8.399999618530273,15.60000038146973,
Hungary,1999,1.200000047683716,,6.900000095367432,6.699999809265137,13.69999980926514,
Hungary,2000,1.399999976158142,,6.599999904632568,6.5,11.5,
Hungary,2001,1.200000047683716,,5.699999809265137,5.199999809265137,11.19999980926514,
Hungary,2002,1.700000047683716,,5.599999904632568,5.099999904632568,11.39999961853027,
Hungary,2003,1.399999976158142,,5.800000190734863,5.400000095367432,12.30000019073486,
Hungary,2004,2.200000047683716,,5.800000190734863,5.400000095367432,12.39999961853027,
Hungary,2005,2.700000047683716,,7.199999809265137,6.900000095367432,14.30000019073486,
Hungary,2006,2.599999904632568,,7.5,6.900000095367432,16.79999923706055,
Hungary,2007,2.799999952316284,,7.400000095367432,6.699999809265137,17.5,
Hungary,2008,2.700000047683716,,7.800000190734863,7.099999904632568,18.89999961853027,
Hungary,2009,3.900000095367432,,10,9.399999618530273,23.20000076293945,
Hungary,2010,4.599999904632568,,11.19999980926514,10.60000038146973,25.10000038146973,
Hungary,2011,4.300000190734863,,11,10.69999980926514,25,
Hungary,2012,4.5,,11,10.80000019073486,24.79999923706055,
Hungary,2013,3.900000095367432,,10.19999980926514,10,23.70000076293945,
Hungary,2014,3.099999904632568,35.29999923706055,7.699999809265137,7.400000095367432,18.5,
Hungary,2015,2.400000095367432,,6.800000190734863,6.400000095367432,17.29999923706055,
Hungary,2016,1.799999952316284,,5.099999904632568,4.800000190734863,13.19999980926514,
Hungary,2017,1.600000023841858,,4.199999809265137,3.700000047683716,11.10000038146973,
Iceland,1995,1,,4.800000190734863,4,7.599999904632568,
Iceland,1996,1.399999976158142,,3.700000047683716,3.099999904632568,6.800000190734863,
Iceland,1997,1.700000047683716,,3.900000095367432,3.200000047683716,6.599999904632568,
Iceland,1998,.8999999761581421,,2.799999952316284,2.099999904632568,5,
Iceland,1999,,,2.200000047683716,,2.900000095367432,
Iceland,2000,,,1.899999976158142,,3,
Iceland,2001,,,1.899999976158142,,2.900000095367432,
Iceland,2002,,,3,2.099999904632568,4.5,
Iceland,2003,1.600000023841858,,4,3.599999904632568,5.5,
Iceland,2004,,,4,4.699999809265137,4.5,
Iceland,2005,1.399999976158142,,2.599999904632568,1.600000023841858,3.799999952316284,4.599999904632568
Iceland,2006,,,2.799999952316284,2.299999952316284,4.599999904632568,2.5
Iceland,2007,,,2.299999952316284,1.600000023841858,3.599999904632568,
Iceland,2008,1.600000023841858,,3,1.799999952316284,4.599999904632568,
Iceland,2009,4,,7.199999809265137,6.400000095367432,10.19999980926514,
Iceland,2010,3.700000047683716,,7.599999904632568,7.5,10.5,
Iceland,2011,4.5,,7,6,10.19999980926514,
Iceland,2012,2.900000095367432,,6,4.800000190734863,10.19999980926514,
Iceland,2013,3.5,,5.400000095367432,4.400000095367432,8.300000190734863,
Iceland,2014,3.700000047683716,,4.900000095367432,4.300000190734863,7,
Iceland,2015,2.700000047683716,,4,3.400000095367432,6.199999809265137,
Iceland,2016,1.700000047683716,,3,3.099999904632568,4.5,
Iceland,2017,1.600000023841858,,2.700000047683716,2.400000095367432,4.699999809265137,
India,1994,11,.5,2.599999904632568,10.89999961853027,4.199999809265137,
India,2000,10.30000019073486,.5,2.700000047683716,9.300000190734863,3.900000095367432,
India,2005,10,.800000011920929,3.099999904632568,9.399999618530273,3.700000047683716,
India,2010,7.400000095367432,.6000000238418579,2.400000095367432,6.900000095367432,2.400000095367432,
India,2012,8.399999618530273,.800000011920929,2.700000047683716,6.300000190734863,2.400000095367432,
Indonesia,1996,10.19999980926514,.6000000238418579,3.299999952316284,9.600000381469727,2.299999952316284,
Indonesia,1999,5,.6000000238418579,6.400000095367432,39,8.899999618530273,
Indonesia,2000,10.39999961853027,1,6.099999904632568,13.69999980926514,5.099999904632568,
Indonesia,2001,12.89999961853027,1.399999976158142,6.099999904632568,14.10000038146973,3.900000095367432,10.39999961853027
Indonesia,2002,10.10000038146973,1.5,6.599999904632568,15,5.400000095367432,
Indonesia,2003,13.60000038146973,2,6.699999809265137,13.80000019073486,4.5,8.699999809265137
Indonesia,2004,14.39999961853027,2.599999904632568,7.300000190734863,15.19999980926514,4.800000190734863,10.5
Indonesia,2005,11.30000019073486,1.799999952316284,7.900000095367432,17.5,5.900000095367432,
Indonesia,2006,9.800000190734863,1.700000047683716,7.599999904632568,15.69999980926514,5.800000190734863,
Indonesia,2007,13.30000019073486,2,8.100000381469727,17.10000038146973,6,
Indonesia,2008,12.39999961853027,2,7.199999809265137,14,6.5,
Indonesia,2009,9,1.5,6.099999904632568,11.80000019073486,5,
Indonesia,2010,9.899999618530273,1.700000047683716,5.599999904632568,10.5,4.199999809265137,
Indonesia,2011,8.300000190734863,1.600000023841858,5.199999809265137,9.600000381469727,3.799999952316284,
Indonesia,2012,5.5,1.200000047683716,4.5,8.300000190734863,3.599999904632568,
Indonesia,2013,5.199999809265137,1.299999952316284,4.300000190734863,8,3.400000095367432,
Indonesia,2014,5,1.100000023841858,4.099999904632568,7.599999904632568,2.900000095367432,
Indonesia,2015,5.400000095367432,1.299999952316284,4.5,8.5,3.099999904632568,
Indonesia,2016,5,1.399999976158142,4.300000190734863,7.5,3.099999904632568,
Indonesia,2017,4.599999904632568,1.200000047683716,4.199999809265137,7.699999809265137,2.900000095367432,
Iran,2016,20,4.199999809265137,12.89999961853027,13.19999980926514,9,
Iraq,2007,8.100000381469727,8.5,8.699999809265137,7.199999809265137,9.600000381469727,3.299999952316284
Iraq,2012,8.899999618530273,8.5,8,5.800000190734863,7.5,
Ireland,1998,3.5,17.79999923706055,7.800000190734863,5.5,12.5,
Ireland,1999,2.200000047683716,,5.800000190734863,4.300000190734863,10.19999980926514,
Ireland,2000,1.799999952316284,,4.300000190734863,3,7.900000095367432,
Ireland,2001,1.700000047683716,,3.700000047683716,3,6.400000095367432,
Ireland,2002,2.299999952316284,,4.199999809265137,3.599999904632568,6.699999809265137,
Ireland,2003,2.700000047683716,,4.5,3.900000095367432,7,
Ireland,2004,2.299999952316284,,4.5,3.900000095367432,7.5,
Ireland,2005,2.5,11,4.300000190734863,3.900000095367432,7,4.599999904632568
Ireland,2006,2.700000047683716,,4.400000095367432,4.199999809265137,6.699999809265137,5.800000190734863
Ireland,2007,2.799999952316284,,5,4.800000190734863,8,5.400000095367432
Ireland,2008,3.900000095367432,,6.800000190734863,6.900000095367432,10.60000038146973,7.699999809265137
Ireland,2009,7.5,,12.60000038146973,14.39999961853027,17.89999961853027,14.39999961853027
Ireland,2010,8.300000190734863,,14.5,16.89999961853027,21.70000076293945,15.5
Ireland,2011,8.300000190734863,,15.39999961853027,18.20000076293945,23.60000038146973,17.20000076293945
Ireland,2012,8.100000381469727,,15.5,18.5,25,17.29999923706055
Ireland,2013,7.599999904632568,,13.69999980926514,16.89999961853027,21.60000038146973,15.60000038146973
Ireland,2014,6.800000190734863,29,11.89999961853027,14.39999961853027,19.5,9.300000190734863
Ireland,2015,5.599999904632568,,9.899999618530273,12.10000038146973,16.89999961853027,8.399999618530273
Ireland,2016,5,,8.399999618530273,9.800000190734863,14.39999961853027,8.899999618530273
Ireland,2017,4.099999904632568,,6.699999809265137,8.300000190734863,11.69999980926514,5.199999809265137
Israel,1996,4.800000190734863,6.300000190734863,6.699999809265137,8.199999809265137,8.199999809265137,
